Feature Name,Score,Code Description
p032,-0.1299543513067362,{'Fetus and newborn affected by forceps delivery'}
k514,-0.12984476274789258,{'Inflammatory polyps'}
t202,-0.12962759223317263,{'Burn of second degree of head and neck'}
1pg50babj,-0.12947306811027506,"{'Dilation, ureter endoscopic per orifice [retrograde] approach using flexible dilator [e.g. catheter,'}"
o32601,-0.12943870213459746,"{'Maternal care for compound presentation, delivered, with or without mention of antepartum condition'}"
1nt86mb,-0.1290548613729605,"{'Closure of fistula, anus using open approach for fistula terminating at skin'}"
m161,-0.12899112822729228,"{'Other primary coxarthrosis', 'Coxarthrosis, unspecified'}"
e209,-0.1289072219777859,"{'Hypoparathyroidism, unspecified'}"
m4804,-0.12883670936550096,"{'Spinal stenosis, thoracic region'}"
m502,-0.12883183422470854,{'Other cervical disc displacement'}
z390,-0.1287386958317889,{'Care and examination immediately after delivery'}
1nf91laxxf,-0.128599354710639,"{'Excision radical, stomach using open approach with esophagojejunal anastomosis (pouch formation with'}"
2jx71la,-0.1283850512264928,"{'Biopsy, other vessels of head, neck and spine NEC using open approach'}"
b084,-0.12836373951905322,{'Enteroviral vesicular stomatitis with exanthem'}
m317,-0.12836276688255915,{'Microscopic polyangiitis'}
1us80la,-0.12809247246298297,"{'Repair, extensor tendons of finger [excludes thumb] using apposition technique [e.g. tendon sutured '}"
g448,-0.12801416525298764,{'Other specified headache syndromes'}
1gd87baag,-0.12791195672137284,"{'Excision partial, laryngeal cartilage using endoscopic per orifice approach and laser'}"
k082,-0.12765922749993225,{'Atrophy of edentulous alveolar ridge'}
1yu14jancn,-0.1276347181558433,"{'Dressing, skin of hand using negative pressure device and synthetic tissue'}"
2nm70la,-0.12754258431796683,"{'Inspection, large intestine using open approach'}"
i774,-0.127504822112462,{'Coeliac artery compression syndrome'}
3aw94za,-0.12730931229438286,"{'Imaging intervention NEC, spinal cord using microscope'}"
q620,-0.12705554194592383,{'Congenital hydronephrosis'}
o32201,-0.12704988848761506,"{'Maternal care for transverse and oblique lie, delivered, with or without mention of antepartum condi'}"
c3001,-0.12701765948197677,{'Malignant neoplasm of other parts of nasal cavity'}
g240,-0.12690307893091407,{'Drug-induced dystonia'}
1cj52la,-0.1268729968094348,"{'Drainage, anterior chamber (of eye) using incisional approach with goniotomy', 'Drainage, anterior chamber (of eye) using incisional approach'}"
1oe80la,-0.1267746033221374,"{'Repair, bile ducts open approach using apposition technique [e.g. suturing]'}"
1we75lanwa,-0.12661430268634669,"{'Fusion, tarsal bones and intertarsal joints [hindfoot, midfoot] joint fusion alone with bone autogra'}"
u830,-0.1264975877813477,{'Resistance to vancomycin'}
n8350,-0.12633396003106726,{'Torsion of ovary and ovarian pedicle'}
c6290,-0.12633158833702932,"{'Malignant neoplasm of right testis, unspecified'}"
j391,-0.12616165545993266,{'Other abscess of pharynx'}
1yv58laxxb,-0.12604981490411252,"{'Procurement, skin of leg of split thickness autograft using open approach'}"
m752,-0.1259856552541827,{'Bicipital tendinitis'}
1kg57lagxn,-0.12550413651671846,"{'Extraction, arteries of leg NEC open approach using synthetic material using device NEC'}"
n822,-0.1253819686713297,{'Fistula of vagina to small intestine'}
1kg57lafvl,-0.1252924678070317,"{'Extraction, arteries of leg NEC open approach using xenograft using atherectomy device (e.g. rotoabl'}"
d848,-0.1250234522822528,{'Other specified immunodeficiencies'}
f605,-0.12494690632263158,{'Anankastic personality disorder'}
d594,-0.12482146195126453,{'Other nonautoimmune haemolytic anaemias'}
f99,-0.12480249388225712,"{'Mental disorder, not otherwise specified'}"
1ot53dats,-0.12472620166154104,"{'Implantation of internal device, abdominal cavity, of catheter (peritoneal dialysis) using endoscopi'}"
s069,-0.12472135376641168,"{'Intracranial injury, unspecified'}"
1pc13gqw0,-0.12463088462878433,"{'Control of bleeding, kidney using percutaneous (transarterial) approach and synthetic agent [e.g. ge'}"
c5011,-0.1245931199704098,{'Malignant neoplasm of central portion of left breast'}
d282,-0.12459017143917234,{'Benign neoplasm of uterine tubes and ligaments'}
m8996,-0.12457888370470843,"{'Disorder of bone, unspecified, lower leg'}"
Newborn,0.12451430278044931,N/A
1vg74lanwk,-0.12441302809816876,"{'Fixation, knee joint open approach fixation device alone using screw, plate and screw', 'Fixation, knee joint open approach with bone homograft using screw, plate and screw'}"
s43100,-0.12439122603511742,"{'Dislocation of acromioclavicular joint, closed'}"
1vk80la,-0.12436026321543549,"{'Repair, meniscus of knee open approach with simple apposition technique (for tissue regeneration) [e', 'Repair, meniscus of  knee open approach with simple apposition technique (for tissue regeneration) [', 'Repair, meniscus of  knee open approach simple apposition technique (for tissue regeneration, e.g.  '}"
1jm80la,-0.12426450178754098,"{'Repair, arteries of arm NEC using open approach without tissue [e.g. direct repair or end to end ana', 'Repair, arteries of arm NEC using open approach without tissue [e.g. direct repair or end-to-end ana'}"
z519,-0.12419576583353199,"{'Medical care, unspecified'}"
s43090,-0.12410100250744577,"{'Unspecified dislocation of glenohumeral joint, closed'}"
o14001,-0.123982095453471,"{'Mild to moderate pre-eclampsia, delivered, with or without mention of antepartum condition'}"
m073,0.12391398003320066,{'Other psoriatic arthropathies'}
1wa55lanw,-0.12382768048375246,"{'Removal of device, ankle joint of plate/screw using open approach'}"
q6418,-0.1236054578814175,{'Other exstrophy of urinary bladder'}
1rw52la,-0.12314930510217335,"{'Drainage, vulva using open approach'}"
o32001,-0.12298218843612295,"{'Maternal care for unstable lie, delivered, with or without mention of antepartum condition'}"
2pm58vg,-0.12291219552627396,"{'Function study, bladder uroflowmetry (UFR)'}"
t844,-0.12289339111945066,"{'Mechanical complication of other internal orthopaedic devices, implants and grafts'}"
v8698,-0.1228719720227375,{'Unspecified occupant of other all-terrain or other off road motor vehicle injured in nontraffic acci'}
l508,-0.12284334671486098,{'Other urticaria'}
1en80la,-0.12275851310949189,"{'Repair, mandibular alveolar ridge no tissue used in repair, no device used [tissue alone]'}"
h46,-0.12274013408084891,{'Optic neuritis'}
5md53kk,-0.12246278734391629,"{'Forceps traction and rotation, without episiotomy low forceps (e.g. Pajot maneuver)'}"
r619,-0.122427508418939,"{'Hyperhidrosis, unspecified'}"
1ne80la,-0.122364834515878,"{'Repair, pylorus open approach without concomitant vagotomy'}"
d020,-0.12221135605992976,{'Carcinoma in situ of larynx'}
1pc91pf,-0.12199996997206095,"{'Excision radical, kidney using open lumbar [flank] approach'}"
1gk87la,-0.1219960251842601,"{'Excision partial, thymus using open approach'}"
1mc91vb,-0.12193265748796007,"{'Excision radical, lymph node(s), cervical without tissue modified radical neck dissection'}"
o99101,-0.12192003823547734,{'Other diseases of the blood and blood-forming organs and certain disorders involving the immune mech'}
1ec74lanw,-0.12184334266349978,"{'Fixation, nasoethmoid and orbital complex without tissue [device only] using plate, screw device (wi'}"
1np86mexxe,-0.12167576961560617,"{'Closure of fistula, small and large intestine using local flap [e.g. omental, mesenteric patch] for '}"
1qj87la,-0.12164789481646676,"{'Excision partial, epididymis using open approach'}"
1rm55cabh,-0.12151207332704834,"{'Removal of device, uterus and surrounding structures per orifice approach intrauterine contraceptive'}"
n022,-0.12119845976876348,"{'Recurrent and persistent haematuria, diffuse membranous glomerulonephritis'}"
n851,-0.1211807021830685,{'Endometrial adenomatous hyperplasia'}
q850,-0.12090647689956,{'Neurofibromatosis (nonmalignant)'}
n870,-0.12089868024580679,{'Mild cervical dysplasia'}
1th80la,-0.12087939443483084,"{'Repair, tendons of the arm [around shoulder] open approach using tenodesis technique [e.g. tendon lo', 'Repair, tendons of the arm [around shoulder] using apposition technique [e.g. tendon sutured to tend', 'Repair, tendons of the arm [around shoulder] open approach using apposition technique [e.g. tendon s'}"
z38311,-0.12084106433513019,"{'Twin, born in hospital, product of assisted reproductive technology (ART), delivered by caesarean'}"
1hu80la,-0.120836336935502,"{'Repair, mitral valve open approach ((mini) thoracotomy, (mini) sternotomy) using suture [e.g. annula', 'Repair, mitral valve, open approach using suture [e.g. annular plication, semicircular annuloplasty]'}"
g062,-0.1207184573032894,"{'Extradural and subdural abscess, unspecified'}"
j9500,-0.1207132004146282,{'Haemorrhage from tracheostomy stoma'}
s1190,-0.12067060154754002,"{'Open wound of neck, part unspecified, uncomplicated'}"
d688,-0.1205327374715156,{'Other specified coagulation defects'}
1aj87szgx,-0.1205276222918744,"{'Excision partial, cerebellum open [craniotomy flap] approach with device NEC'}"
t149,-0.12052476468530984,"{'Injury, unspecified'}"
g9600,-0.12042953795628555,{'Cerebrospinal fluid rhinorrhea (leak)'}
n039,-0.12023947356916842,"{'Chronic nephritic syndrome, unspecified'}"
m1002,-0.12021433491300673,"{'Idiopathic gout, upper arm'}"
i339,-0.12018449002640846,"{'Acute endocarditis, unspecified'}"
k563,-0.1201102399037882,{'Gallstone ileus'}
1fn89la,-0.11969321315754754,"{'Excision total, submandibular gland using open approach'}"
1tq72wk,-0.1195631669213974,"{'Release, muscles of the forearm [around elbow] using incisional technique [e.g. fasciotomy]'}"
q431,-0.11946892642247305,"{""Hirschsprung's disease""}"
t549,-0.11945428420601878,"{'Toxic effect of corrosive substance, unspecified'}"
i839,-0.11936996747076968,"{'Varicose veins of lower extremities without ulcer, inflammation or other complication'}"
1nk52uw,-0.11912960952045965,"{'Drainage, small intestine open approach manual [milking] technique [e.g. back to stomach for suction'}"
z8648,-0.11905889548689204,{'Personal history of other psychoactive substance abuse'}
1sc74pfgx,-0.11859579466514118,"{'Fixation, spinal vertebrae open posterior (posterolateral) approach using device NEC'}"
1sz27ja,-0.11854476078698178,"{'Radiation, soft tissue of the chest and abdomen using external beam'}"
1eg74lanw,-0.11854294404869024,"{'Fixation, multiple bones of mid face region, without cranium involvement no tissue used [device only'}"
v174,-0.11840790235097824,"{'Pedal cyclist injured in collision with fixed or stationary object, driver, traffic accident'}"
k833,-0.11825978473867314,{'Fistula of bile duct'}
c383,-0.11821665501832691,"{'Malignant neoplasm mediastinum, part unspecified'}"
z751,-0.11811215761032032,{'Person awaiting admission to adequate facility elsewhere'}
k414,-0.11795901968313335,"{'Unilateral or unspecified femoral hernia, with gangrene'}"
1el87la,-0.11791970033375118,"{'Excision partial, temporomandibular joint [TMJ] using open approach'}"
e804,-0.11791209561935512,"{""Gilbert's syndrome""}"
c693,-0.11788133114122713,"{'Malignant neoplasm of choroid', 'Malignant neoplasm of eye unspecified'}"
1hu90lacf,-0.11785702345394371,"{'Excision total with reconstruction, mitral valve using open approach with mechanical valve [e.g. cag', 'Excision total with reconstruction, mitral valve using open approach ((mini) thoracotomy, (mini) ste'}"
s37000,-0.11783417627434761,"{'Haematoma of kidney, without open wound into cavity'}"
1ac52mbsj,-0.11782387616656033,"{'Drainage, ventricles of brain burr hole technique drainage to skin (of head) catheter or shunt (temp', 'Drainage, ventricles of brain burr hole technique drainage to skin (of head) with catheter or shunt '}"
v489,-0.1178213360671248,"{'Car occupant injured in noncollision transport accident, unspecified car occupant, traffic accident'}"
1pe50dabd,-0.11775516351366916,"{'Dilation, renal pelvis endoscopic (percutaneous) approach(endopyelotomy) (antegrade)  Using balloon ', 'Dilation, renal pelvis endoscopic (percutaneous) approach (endopyelotomy) [antegrade] using balloon '}"
1fr87la,-0.11753414377506909,"{'Excision partial, tonsils and adenoids using open (excisional) approach'}"
t222,-0.11748228063401227,"{'Burn of second degree of shoulder and upper limb, except wrist and hand'}"
q825,-0.1172442802288927,{'Congenital non-neoplastic naevus'}
e275,-0.11722906083057838,{'Adrenomedullary hyperfunction'}
o72202,-0.11707984372110307,"{'Delayed and secondary postpartum haemorrhage, delivered, with mention of postpartum complication'}"
1nf55dafa,-0.11696641767326824,"{'Removal of device, stomach of encirclage device NEC (e.g. gastric band with port) using endoscopic ['}"
1yg87laxxe,-0.11690554577923352,"{'Excision partial, skin of neck open [excisional] approach using local flap [e.g. rotation, advanceme'}"
1jq51la,-0.11687596122916416,"{'Occlusion, jugular veins using open approach'}"
1ax87lagx,-0.11683959475000838,"{'Excision partial, spinal canal and meninges using extradural incision technique [e.g. for space occu'}"
1wj74lakd,-0.11679806748302388,"{'Fixation, tarsometatarsal joints, other metatarsal bones and other metatarsophalangeal joints [foref'}"
d684,-0.11678540757356469,{'Acquired coagulation factor deficiency'}
i613,-0.1167847245539235,{'Intracerebral haemorrhage in brain stem'}
p741,-0.11677499557220566,{'Dehydration of newborn'}
1tx87la,-0.11673786051913924,"{'Excision partial, soft tissue of arm NEC using open approach and local transposition flap [e.g. adva', 'Excision partial, soft tissue of arm NEC using open approach and simple apposition technique [e.g. s', 'Biopsy, soft tissue of arm using open [incisional] approach'}"
d390,-0.11665261675227623,{'Neoplasm of uncertain or unknown behaviour of uterus'}
1vp87la,-0.11664456838231385,"{'Excision partial, patella using open approach'}"
w0201,-0.11652380615977866,{'Fall involving skis'}
p251,-0.116394755407394,{'Pneumothorax originating in the perinatal period'}
j041,-0.11636712109805686,{'Acute tracheitis'}
i738,-0.11636062054169272,{'Other specified peripheral vascular diseases'}
d170,-0.11623302464441103,"{'Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck'}"
